FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ACCIDENT_LOCALIZATON,Localization of the accident,TIME_PERIOD,Observation
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2020,1.83693
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2021,1.54877
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2022,1.53446
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2023,1.44813
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2024,1.55523
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2010,3.76016
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2011,2.88351
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2012,4.35356
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2013,9.16335
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2014,3.09423
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2015,3.63409
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2016,2.98103
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2017,4.18919
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2018,3.67347
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2019,3.08725
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2020,3.47072
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2021,3.79147
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2022,3.45781
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2023,2.98913
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2024,3.51105
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2010,6.43016
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2011,5.35139
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2012,5.26638
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2013,5.94952
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2014,5.88596
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2015,6.05867
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2016,4.95916
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2017,5.92814
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2018,4.85903
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2019,5.30697
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2020,4.79876
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2021,5.16206
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2022,5.05837
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2023,4.60733
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2024,5.51831
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2010,2.28233
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2011,2.37653
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2012,2.49536
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2013,2.99901
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2014,2.53757
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2015,2.5793
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2016,2.22904
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2017,2.43902
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2018,2.11912
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2019,2.21714
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2020,2.48307
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2021,2.37408
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2022,2.32156
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2023,2.14802
A,Annual,ITF3,Campania,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2024,2.40022
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2010,0.799
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2011,0.90361
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2012,0.90884
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2013,0.86301
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2014,0.91716
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2015,0.8487
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2016,1.01302
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2017,0.88404
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2018,0.78951
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2019,0.71535
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2020,0.8493
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2021,0.76106
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2022,0.83218
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2023,0.91704
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2024,0.67697
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2010,8.65385
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2011,5.17241
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2012,12.63158
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2013,8.16327
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2014,5.6338
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2015,8.82353
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2016,4.3956
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2017,4
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2018,1.42857
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2019,7.79221
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2020,7.69231
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2021,6.06061
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2022,11.9403
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2023,4.47761
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2024,5.61798
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2010,5.89375
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2011,5.5771
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2012,6.45051
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2013,5.50298
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2014,6.40875
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2015,6.40732
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2016,6.30915
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2017,5.91655
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2018,5.05155
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2019,5.29046
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2020,5.25581
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2021,5.56579
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2022,6.00733
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2023,5.89918
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2024,5.88803
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2010,2.33993
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2011,2.23948
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2012,2.59551
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2013,2.19565
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2014,2.43183
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2015,2.43595
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2016,2.57763
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2017,2.41161
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2018,2.07366
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2019,2.13865
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2020,2.20234
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2021,2.23421
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2022,2.43377
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2023,2.357
A,Annual,ITF4,Puglia,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2024,2.18574
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2010,0.64205
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2011,1.15132
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2012,1.45455
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2013,0.66964
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2014,1.2605
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2015,1.74081
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2016,1.67286
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2017,1.43737
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2018,0.55351
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2019,0.96525
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2020,1.24069
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2021,1.35659
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2022,2.24949
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2023,1.65746
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2024,0.7286
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2010,3.27869
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2012,17.02128
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2014,1.81818
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2015,3.33333
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2016,3.33333
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2017,2.7027
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2018,3.92157
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2021,12
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2022,2.85714
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2024,2.38095
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2010,9.07127
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2011,7.53769
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2012,9.94318
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2013,4.96084
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2014,8.39506
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2015,8.48329
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2016,8.48806
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2017,7.71605
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2018,10.36269
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2019,6.87679
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2020,5.03876
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2021,6.89655
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2022,8.71795
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2023,4.59184
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2024,7.18085
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2010,4.18483
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2011,3.51044
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2012,5.37408
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2013,2.47748
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2014,4.38034
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2015,4.59402
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2016,4.44444
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2017,3.89151
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2018,4.59653
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2019,3.21152
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2020,2.65879
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2021,3.92157
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2022,5.03282
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2023,2.78926
A,Annual,ITF5,Basilicata,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2024,3.3092
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2010,2.14464
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2011,1.38735
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2012,2.42174
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2013,2.44373
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2014,2.15736
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2015,1.90535
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2016,2.32986
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2017,2.14689
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2018,2.28503
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2019,1.77515
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2020,2.02177
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2021,2.04485
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2022,1.16144
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2023,2.1816
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),1,Urban road,2024,1.86766
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2010,4.08719
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2011,3.83481
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2012,4.31034
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2013,3.64964
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2014,4.97925
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2015,3.1746
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2016,4.51389
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2017,3.96825
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2018,2.46154
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2019,3.62903
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2020,2.75862
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2021,2.31481
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2022,2.8436
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2023,4.22535
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),2,Motorway,2024,2.7027
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2010,7.95229
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2011,7.78302
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2012,8.50059
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2013,5.29661
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2014,6.53207
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2015,6.44028
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2016,7.08155
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2017,5.85586
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2018,8.60786
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2019,7.80312
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2020,4.78395
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2021,5.73099
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2022,5.25164
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2023,6.76692
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),3,Other roads,2024,5.54415
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2010,4.08526
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2011,3.47942
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2012,4.43723
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2013,3.53408
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2014,3.79842
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2015,3.43944
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2016,4.10382
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2017,3.43643
A,Annual,ITF6,Calabria,KILLEDINDX,Killed in road accidents - in respect of total accidents (per hundred values),9,Total,2018,4.33595
